Machine ID,File Path,Parent Process,Decision,File Name,User,Sha256
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Users/danielk/Library/Caches/company.thebrowser.Browser/org.sparkle-project.Sparkle/Launcher/SaJmrQUrk/Updater.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Updater,danielk,6c8733e4d4e671bd1b9495b252bde9bd124425ea545435308e8f51800258bdd1
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/opt/homebrew/Cellar/python@3.11/3.11.14_1/Frameworks/Python.framework/Versions/3.11/bin,idea,ALLOW_UNKNOWN,python3.11,danielk,b41507ef245eac19f76b6ed5a53fbc5eb49bf7b83b95b78414a50fccfe0bf0e7
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/IntelliJ <http://IDEA.app/Contents/jbr/Contents/Frameworks/cef_server.app/Contents/MacOS|IDEA.app/Contents/jbr/Contents/Frameworks/cef_server.app/Contents/MacOS>,idea,ALLOW_UNKNOWN,cef_server,danielk,0c1aff92a8a772cff563721b4d117143c3f488440877b7e482d941686b911f17
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/IntelliJ <http://IDEA.app/Contents/bin|IDEA.app/Contents/bin>,idea,ALLOW_UNKNOWN,printenv,danielk,0cba5a52418760632cdc1c31d2500d7a475c8750c53683a90efc7152d978a406
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Cursor.app/Contents/MacOS,bash,ALLOW_UNKNOWN,Cursor,danielk,6251b0979b86e0e7b509040617de738715df57b95beb9b035fc680d9edaa6969
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/opt/homebrew/Cellar/python@3.13/3.13.9_1/Frameworks/Python.framework/Versions/3.13/bin,idea,ALLOW_UNKNOWN,python3.13,danielk,378d5cae66347f21ccf073c21b855a12e738d4b7e75791af34661843bf50976e
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/IntelliJ <http://IDEA.app/Contents/jbr/Contents/Frameworks/cef_server.app/Contents/Frameworks/cef_server|IDEA.app/Contents/jbr/Contents/Frameworks/cef_server.app/Contents/Frameworks/cef_server> <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,cef_server,ALLOW_UNKNOWN,cef_server Helper,danielk,b97f06a8d056bca8bfc883f6a77c11762b7919043a26ae3a82237cbf87c600cf
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/IntelliJ <http://IDEA.app/Contents/jbr/Contents/Frameworks/cef_server.app/Contents/Frameworks/cef_server|IDEA.app/Contents/jbr/Contents/Frameworks/cef_server.app/Contents/Frameworks/cef_server> Helper (Renderer).app/Contents/MacOS,cef_server,ALLOW_UNKNOWN,cef_server Helper (Renderer),danielk,2d333e8fdac404d9eecaf7a15fbdd1396cf1ceaf65bf5a7fc3491b5392328eb5
5F9EDA11-82AB-50E8-BAFA-23704D2743C7,/Applications/GitHub <http://Desktop.app/Contents/Frameworks/GitHub|Desktop.app/Contents/Frameworks/GitHub> Desktop <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,GitHub Desktop,ALLOW_UNKNOWN,GitHub Desktop Helper,amit-turner,737219ae876aaa6da1c4f24f2d922a90846ff0e9d9843bb5a2547fdc9b5ccc55
5F9EDA11-82AB-50E8-BAFA-23704D2743C7,/Applications/Docker.app/Contents/MacOS/Docker <http://Desktop.app/Contents/Frameworks/Docker|Desktop.app/Contents/Frameworks/Docker> Desktop <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Docker Desktop,ALLOW_UNKNOWN,Docker Desktop Helper,amit-turner,0b892b6157eb28b19a850f93a732227fd42789f9824834f11f82657e0199bc09
5F9EDA11-82AB-50E8-BAFA-23704D2743C7,/Applications/Notion.app/Contents/Frameworks/Notion <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Notion,ALLOW_UNKNOWN,Notion Helper,amit-turner,ec9a05ac7d1699ab6568b1253e68b1a52bd34c429a0ae65d92dea18dc90c2394
5F9EDA11-82AB-50E8-BAFA-23704D2743C7,/Applications/Slack.app/Contents/Frameworks/Slack <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Slack,ALLOW_UNKNOWN,Slack Helper,amit-turner,21358a03f20b7f31105260492da928a61569cfc395e26138f78164bea1ce844d
5F9EDA11-82AB-50E8-BAFA-23704D2743C7,/Applications/Linear.app/Contents/Frameworks/Linear <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Linear,ALLOW_UNKNOWN,Linear Helper,amit-turner,edaf2d2a33bbeed827391b83d4cacb57a2c75f1f695da9dea66bc68521755408
163D22D7-8D8A-56DD-8F05-F23CCABBB388,/private/tmp/onefile_44927_1767688142_733475,koi.security.mdm.sh,ALLOW_UNKNOWN,mdm.bin,root,32e2cbb9ad75d4e6e4ba363d4a799a1470f92563e55518326f680dcf30cde53a
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/OrbStack.app/Contents/MacOS/xbin,OrbStack Helper,ALLOW_UNKNOWN,docker,danielk,1edc484eb7f53a42b40b1167c518acdbb7430295a03c8ce0d570916665246147
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Library/Application Support/JAMF/Jamf.app/Contents/MacOS/JamfDaemon.app/Contents/XPCServices/JamfProCommService.xpc/Contents/MacOS,launchd,ALLOW_UNKNOWN,JamfProCommService,root,8eaf06d62aad4729a0e153679e9014a109c27bd0b827a816ec6a668b5dee3663
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Tailscale.app/Contents/Library/LoginItems/TailscaleLoginItemHelper-macsys.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,TailscaleLoginItemHelper-macsys,danielk,1e7b85b59b534bf063fb9c48691fba3d847edd166244888ce03d3a5c7f4747c4
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Shottr.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Shottr,danielk,bde1afc0ffce8b680f0668f44c897c32e661868fbe8c001179920b677b8ffba7
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Users/danielk/Library/Caches/JetBrains/Toolbox/temp/3.2.0.65851-7211656067454881150/Contents/MacOS,jetbrains-toolbox,ALLOW_UNKNOWN,jetbrains-toolbox,danielk,7f238cbfca7bb3d1b498968d98d639e3a0439de33760c10508b68df1f9dacfd1
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/Frameworks/Slack Helper (Plugin).app/Contents/MacOS,Slack,ALLOW_UNKNOWN,Slack Helper (Plugin),danielk,cee302316c5a73f9daa638a00bfcf70c2cecc24f9cbd091c04b78f6cb0101112
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Raycast.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Raycast,danielk,7a5d5df6e830add1ef436bcb51ab5068cadd9d69b32e7a4ad0af633c2582f5b5
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/bin,zsh,ALLOW_UNKNOWN,python3.14,danielk,b7e73dc9ef199f3046efd77d870fed331832ece0c3b33192595cdd4a81f8ef86
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Falcon.app/Contents/Library/LaunchServices/Falcon <http://Notifications.app/Contents/MacOS|Notifications.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,Falcon Notifications,danielk,c784bc9d74496fd43772aec89d57478b01bb22dbb1b9ed389fb06c3623b6b137
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Spotify.app/Contents/Library/LoginItems/StartUpHelper.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,StartUpHelper,danielk,6c0110e6236256034ea59be1c5b439e2084a48b921ff06b6c4f9bc723a2df0f9
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,bash,ALLOW_UNKNOWN,prl_naptd,root,92e86004331c4bbeee5f1e82a3e1ddbf6feac1c3445c80b62ffdee0e9ae2af4f
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Users/danielk/Library/Caches/JetBrains/Toolbox/temp/3.2.0.65851-7211656067454881150/Contents/jre/Contents/Home/lib,jetbrains-toolbox,ALLOW_UNKNOWN,jspawnhelper,danielk,86195287f6e4e4fb34922a6f5e6fe890b3e7789f4a6d19dbc5d49d4fba42822c
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/WorkSpaces.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,WorkSpaces,danielk,376465785086948d35477ac2a9c3a36d81b08084035f9f4f69b62fc90ced3162
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/JetBrains <http://Toolbox.app/Contents/jre/Contents/Home/lib|Toolbox.app/Contents/jre/Contents/Home/lib>,jetbrains-toolbox,ALLOW_UNKNOWN,jspawnhelper,danielk,86195287f6e4e4fb34922a6f5e6fe890b3e7789f4a6d19dbc5d49d4fba42822c
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Library/PrivilegedHelperTools,launchd,ALLOW_UNKNOWN,dev.orbstack.OrbStack.privhelper,root,5cfa2df9d87a7bcc61a33fe051870fc7637993bb83cbec01e0977a127babf042
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,1Password,danielk,1448d5f1de336aacd4fb3a872d05bfec8757b95ce4333fcc1d3fabde095f14ff
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/Library/LoginItems/1Password Browser <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,1Password Browser Helper,danielk,c514c8ff619f2fac6a26429ef4b083870622c3eedfe3133961513030a31b4912
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Franz.app/Contents/Frameworks/Franz Helper (Renderer).app/Contents/MacOS,Franz,ALLOW_UNKNOWN,Franz Helper (Renderer),danielk,28bf9a6605ff8f31ca49304121c623e56a730a93ca3e81f934c77aac8e73b4fa
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/MacOS,1Password,ALLOW_UNKNOWN,1Password-Crash-Handler,danielk,033cffa4e058783af32fd80aa8914a1385521d5ccb5f926d99e991df1360b8db
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/Frameworks/Slack Helper (GPU).app/Contents/MacOS,Slack,ALLOW_UNKNOWN,Slack Helper (GPU),danielk,4597dbe424207ce92be71beb45802495c73e5f44ffcce7a35ba985f54d49814f
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/OrbStack.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,OrbStack,danielk,93ec698c3f3dfd6fb68e1fc09f6cd426aa457b58b9b89f1fae69174db777629c
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/Frameworks/Slack <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Slack,ALLOW_UNKNOWN,Slack Helper,danielk,728c39f9afe59972ddff389e4b4caef3c9ea088b9dfb760f51b7713d2d65ce31
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Franz.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Franz,danielk,ec6714cf3426938f88f34e18843d23ca8050261931bc45150fe4968d3e6f97b5
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/JetBrains <http://Toolbox.app/Contents/MacOS|Toolbox.app/Contents/MacOS>,,ALLOW_UNKNOWN,jetbrains-toolbox,danielk,7f238cbfca7bb3d1b498968d98d639e3a0439de33760c10508b68df1f9dacfd1
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/opt/homebrew/Cellar/oh-my-posh/27.4.2/bin,zsh,ALLOW_UNKNOWN,oh-my-posh,danielk,376f7ee8b0fa3b185371d1f111278c3d47e4e0e42c9ecd211efcb0b662893b2a
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/JetBrains <http://Toolbox.app/Contents/Helpers/JetBrains|Toolbox.app/Contents/Helpers/JetBrains> <http://Toolbox.app/Contents/MacOS|Toolbox.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,toolbox-helper,danielk,1ce77de870b013aecf42096ff86faba2a732fa9f8daf1a073da93e44fdcd970c
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,prl_client_app,ALLOW_UNKNOWN,prl_updater_ctl,danielk,095e1188bc83672d15c430e2ccfa269eac6f32366433873e97ccad62d0edc18a
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Tailscale.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Tailscale,danielk,d22dda23e772d5221c996c5839a025b9231fbdd7656383938483793f18059626
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/MeetingBar.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,MeetingBar,danielk,d902e5a957fad973c9c013ebfeb5093b63d3f11b20f80e87ca21330da04cc09b
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/Frameworks/1Password Helper (Renderer).app/Contents/MacOS,1Password,ALLOW_UNKNOWN,1Password Helper (Renderer),danielk,6a9fca618065fa31f793703c60d14e2a9939e97e5ea91917dc8267d7bcaca955
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/Frameworks/1Password Helper (GPU).app/Contents/MacOS,1Password,ALLOW_UNKNOWN,1Password Helper (GPU),danielk,f64c043cf116eb6ee977ecb35575df2bd06d7a60a547f421440ad1c46b46c3b0
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS/Parallels|Desktop.app/Contents/MacOS/Parallels> <http://Service.app/Contents/MacOS|Service.app/Contents/MacOS>,,ALLOW_UNKNOWN,prl_disp_service,root,fe3d02d804e5e0b69b3ac8722b1f0860213e6f0f62df533609a0c6fd15eb2f14
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Spotify.app/Contents/Frameworks/Spotify Helper (GPU).app/Contents/MacOS,Spotify,ALLOW_UNKNOWN,Spotify Helper (GPU),danielk,f1ffdc0dbcd938a586288ae5a230008c48b1daa822742601b6ba370e5772474c
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,prl_client_app,ALLOW_UNKNOWN,Parallels Service,danielk,798e1df563102bf03b13ad75a071ab58f5a14ca385cac13278efbd77998a582f
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Spotify.app/Contents/Frameworks/Spotify Helper (Renderer).app/Contents/MacOS,Spotify,ALLOW_UNKNOWN,Spotify Helper (Renderer),danielk,72ed4fd0bc9f4b2d468fccf9c4b9e4e877e99abf68d8b338bc924435147978cc
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/Frameworks/1Password <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,1Password,ALLOW_UNKNOWN,1Password Helper,danielk,912940cf09d33b2359587bc1e5ae5e41d54678ba528fe91451d228555ca84b04
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/Frameworks/Slack Helper (Renderer).app/Contents/MacOS,Slack,ALLOW_UNKNOWN,Slack Helper (Renderer),danielk,fb0fc086fe7648868a7cdbb5f0d6c0db3890550e170c7c6fd92103b407131f51
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/private/var/folders/j8/5t8wgwt12z96s9wg2d92pqlc0000gn/T,,ALLOW_UNKNOWN,sp_relauncher,danielk,cec0810dc102969152304928129af655bf2e09d6f5841e23237c7cd9854c7be6
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,prl_client_app,danielk,942726ec8c5c145e3c759df06cd29ea35f176843bb89bd385f935d9928586b46
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Spotify.app/Contents/Frameworks/Spotify <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,,ALLOW_UNKNOWN,Spotify Helper,danielk,46060fe067a512f700fc044e6350f0dfb860c7690fdf40a512918885612ee898
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Franz.app/Contents/Frameworks/Franz <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Franz,ALLOW_UNKNOWN,Franz Helper,danielk,73d95a67fb55e84799cbe137a0df3ab31f32e036fabe286462cf356c03739503
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/iTerm.app/Contents/XPCServices/pidinfo.xpc/Contents/MacOS,launchd,ALLOW_UNKNOWN,pidinfo,danielk,a5249b051ed1bcfe4007ea37272cd80372dc14e0422ba2438bbf26c3c3c151b0
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/opt/homebrew/Cellar/python@3.14/3.14.0_1/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS,zsh,ALLOW_UNKNOWN,Python,danielk,ce32f7a39cba18c127aa36e039f9fdfa850b437ef8d250aaa56ced7a2e4a7aaf
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Versions/A/Helpers/Browser <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Arc,ALLOW_UNKNOWN,Browser Helper,danielk,4a0b78d31ebb36a788ed5d5a6fbbb229afc77115892f4e44da84e2d3b9b78af8
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Spotify.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Spotify,danielk,7ec955d5c0a70e688087439836c7d35ce282eba5eeed59d918f5b966e9a09b91
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Franz.app/Contents/Frameworks/Franz Helper (GPU).app/Contents/MacOS,Franz,ALLOW_UNKNOWN,Franz Helper (GPU),danielk,383120dc7042017b7376c0925dcae55c436745bc2bdf9271a6a72987983130ea
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Users/danielk/Parallels/Windows 11.pvm/Windows <http://11.app/Contents/MacOS|11.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,WinAppHelper,danielk,12cd0c6618b9f39e2f4f2f2e3909964be0b6ae2422c0d44bb5dc250b6fbe1e9b
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/Library/LoginItems/1Password Browser <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Arc,ALLOW_UNKNOWN,1Password-BrowserSupport,danielk,ee7416c74b89fc84a9ae4864a16cf40c2078739558b0b8f517aa54415ffb8d11
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,prl_disp_service,ALLOW_UNKNOWN,prl_disk_tool,root,07e4706c3f2b575628882ab43121bd68e9fd001726f74f111c0e2b784711b082
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Helpers,,ALLOW_UNKNOWN,chrome_crashpad_handler,danielk,df6d6773fd6355020439e4f9707361d265af60ba5ff4e29f290d268e197bf623
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,prl_client_app,ALLOW_UNKNOWN,7z,danielk,ad0caf3ef5d9e5a13813c0807e3dccae7b45a0e7ae6cc116af20ea0d9a0541d0
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,bash,ALLOW_UNKNOWN,prl_net_start,root,7b905bcf5f60cecbb746089f2ba33530eb897a67c804b51b3d6755b7e290d907
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Arc.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Arc,danielk,11cae2c1f627b8fdaf25810fa7ea3b9426f1f6cf2c774dc6655e45aa05a2414e
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Raycast.app/Contents/Extensions/RaycastAppIntents.appex/Contents/MacOS,launchd,ALLOW_UNKNOWN,RaycastAppIntents,danielk,45e744c75fbbecf6ce0944c981a29c946dcb4d95db6ba487899b40fb117cd80a
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/1Password.app/Contents/Library/LoginItems/1Password <http://Launcher.app/Contents/MacOS|Launcher.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,1Password Launcher,danielk,bca3e7ee7a7902ae7138ea1d540ab3fad05ed741aa422b3f2b24e273ac60dab3
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/JetBrains <http://Toolbox.app/Contents/MacOS|Toolbox.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,jetbrains-toolbox,danielk,2c1a27b4d63977059d6664452651feacd191b6d325963e0db894762cdeab3da5
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Users/danielk/Library/Application Support/iTerm2,iTerm2,ALLOW_UNKNOWN,iTermServer-3.6.6,danielk,a6abb204dc2c4c33c83ec3f889c68f5c44af0d27c02e82ff67753f24e08418bd
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/iTerm.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,iTerm2,danielk,7aa6bd0d02781fb01c21ec77e8557fa4b4b5f5d8fc0dae4e3150b47c1cce32e4
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,prl_client_app,ALLOW_UNKNOWN,inittool2,danielk,5260fb56227d1853764f11ff12c69ca076a385f786a7bdf4886235a17b748715
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/zoom.us.app/Contents/Library/LaunchAgents/ZoomUpdater.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,ZoomUpdater,danielk,fcbd84ce2c5d07db840143b1c49676b308e03d953fc0cd6e77eb18413b4b3ab2
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS/Parallels|Desktop.app/Contents/MacOS/Parallels> <http://VM.app/Contents/MacOS|VM.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,prl_vm_app,root,cc0afb4d50143bf74f4fea5602cd2a8ce9b348b653f58b7a97a435f99c2c7147
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/OrbStack.app/Contents/Frameworks/OrbStack <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,OrbStack,ALLOW_UNKNOWN,OrbStack Helper,danielk,116de74a3c6eefc6cbf1a5b1a59dc67cb49df3f40fbdfa4eef185dd1aa63dcea
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Slack,danielk,ba2f13ec31b32a92ae92f31e70dcd179ebad46bfc21231944c73e61121475348
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Docker.app/Contents/Library/LoginItems/DockerHelper.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,DockerHelper,danielk,abcf1d2120d4c90f3098de0fd92ae65b1001b68cc9e6747ed7b4d9ee7b25cb6a
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/OrbStack.app/Contents/MacOS,OrbStack Helper,ALLOW_UNKNOWN,sparkle-cli,danielk,7fff07214f55caf68fe438a4e7d2cfc8df91c36f8c2d1bfa1ae99707d4bce035
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Versions/A/Helpers/Browser Helper (GPU).app/Contents/MacOS,Arc,ALLOW_UNKNOWN,Browser Helper (GPU),danielk,3c165b7d33c06961e41b9468fd032788976929909d90c4e0f658a9075baa9328
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/JetBrains <http://Toolbox.app/Contents/jre/Contents/Home/lib|Toolbox.app/Contents/jre/Contents/Home/lib>,jetbrains-toolbox,ALLOW_UNKNOWN,jspawnhelper,danielk,86195287f6e4e4fb34922a6f5e6fe890b3e7789f4a6d19dbc5d49d4fba42822c
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Spotify.app/Contents/MacOS,launchd,ALLOW_UNKNOWN,Spotify,danielk,62d3f022e975f8c320fe021bd80a7651714d8876336593372de7235f381e9e04
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Arc.app/Contents/Frameworks/ArcCore.framework/Versions/A/Helpers/Browser Helper (Renderer).app/Contents/MacOS,Arc,ALLOW_UNKNOWN,Browser Helper (Renderer),danielk,1a2781106af72c29fcd8a207e6017cf8191ddcc636e234dd419dbc738e04f881
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Parallels <http://Desktop.app/Contents/MacOS|Desktop.app/Contents/MacOS>,bash,ALLOW_UNKNOWN,prllog,root,e6ff4e94bdb6c212090c910b415cc9a88d0585d67b70639da4e358c0aefdf6b2
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Slack.app/Contents/Frameworks/Squirrel.framework/Versions/A/Resources,launchd,ALLOW_UNKNOWN,ShipIt,danielk,ef1eb3610d19936e4ed8d2979ed68b2eb470bb41611d892d1f3b8a6f2031c9b1
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/JetBrains <http://Toolbox.app/Contents/Helpers/JetBrains|Toolbox.app/Contents/Helpers/JetBrains> <http://Toolbox.app/Contents/MacOS|Toolbox.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,toolbox-helper,danielk,80fca99021c506e7983089dac62765626ab6f95baa614a1001a9f0f7fa98624f
F15BF346-4295-5CF0-B616-E428EF5CC7E0,/Applications/Windows <http://App.app/Contents/MacOS|App.app/Contents/MacOS>,launchd,ALLOW_UNKNOWN,Windows App,danielk,248db614f0c448d3004b54e72dae80a82858481d96d567b7696d2e94f80a2046
C0833310-13E7-5785-A04A-53F36463FEF2,/Applications/Notion.app/Contents/Frameworks/Notion Helper (Renderer).app/Contents/MacOS,Notion,ALLOW_UNKNOWN,Notion Helper (Renderer),amir,d13d8b251cc226ede4bf8827f1fcf900ef44bd936bcf6052a6e4a0a7751147f5
163D22D7-8D8A-56DD-8F05-F23CCABBB388,/private/tmp/onefile_9185_1767657625_862817,koi.security.mdm.sh,ALLOW_UNKNOWN,mdm.bin,root,32e2cbb9ad75d4e6e4ba363d4a799a1470f92563e55518326f680dcf30cde53a
163D22D7-8D8A-56DD-8F05-F23CCABBB388,/private/tmp/onefile_91824_1767655795_969750,koi.security.mdm.sh,ALLOW_UNKNOWN,mdm.bin,root,32e2cbb9ad75d4e6e4ba363d4a799a1470f92563e55518326f680dcf30cde53a
163D22D7-8D8A-56DD-8F05-F23CCABBB388,/private/tmp/onefile_37036_1767661868_377387,koi.security.mdm.sh,ALLOW_UNKNOWN,mdm.bin,root,32e2cbb9ad75d4e6e4ba363d4a799a1470f92563e55518326f680dcf30cde53a
163D22D7-8D8A-56DD-8F05-F23CCABBB388,/Applications/Redis <http://Insight.app/Contents/Frameworks/Redis|Insight.app/Contents/Frameworks/Redis> Insight <http://Helper.app/Contents/MacOS|Helper.app/Contents/MacOS>,Redis Insight,ALLOW_UNKNOWN,Redis Insight Helper,edeneliel,24c8b7755851807f4c425c9f10d73023b3176ce35c9aca0b10145e304d713dcb
